updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2014-11-30 09:11:40.787000,pa-2001-03-20-special-general,2001-03-20 00:00:00,2001-03-20 00:00:00,general,certified,True,State Senate,26,"ERICKSON, ERWIN TED",,,,,REP,Delaware,ocd-division/country:us/state:pa/county:delaware,26864,,,,,2001
2014-11-30 09:11:40.787000,pa-2001-03-20-special-general,2001-03-20 00:00:00,2001-03-20 00:00:00,general,certified,True,State Senate,26,"MAXMAN, MELISSA H.",,,,,DEM,Delaware,ocd-division/country:us/state:pa/county:delaware,17795,,,,,2001
2014-11-30 09:11:40.787000,pa-2001-03-20-special-general,2001-03-20 00:00:00,2001-03-20 00:00:00,general,certified,True,State Senate,40,"ORIE, JANE CLARE",,,,,REP,Allegheny,ocd-division/country:us/state:pa/county:allegheny,26128,,,,,2001
2014-11-30 09:11:40.787000,pa-2001-03-20-special-general,2001-03-20 00:00:00,2001-03-20 00:00:00,general,certified,True,State Senate,40,"ROONEY, JAMES E.",,,,,DEM,Allegheny,ocd-division/country:us/state:pa/county:allegheny,15937,,,,,2001
2014-11-30 09:11:40.787000,pa-2001-03-20-special-general,2001-03-20 00:00:00,2001-03-20 00:00:00,general,certified,True,State Senate,40,"STEFANICK, JAMES K.",,,,,CFA,Allegheny,ocd-division/country:us/state:pa/county:allegheny,1039,,,,,2001
2014-11-30 09:11:40.787000,pa-2001-03-20-special-general,2001-03-20 00:00:00,2001-03-20 00:00:00,general,certified,True,State Senate,40,"ORIE, JANE CLARE",,,,,REP,Butler,ocd-division/country:us/state:pa/county:butler,3238,,,,,2001
2014-11-30 09:11:40.787000,pa-2001-03-20-special-general,2001-03-20 00:00:00,2001-03-20 00:00:00,general,certified,True,State Senate,40,"ROONEY, JAMES E.",,,,,DEM,Butler,ocd-division/country:us/state:pa/county:butler,1409,,,,,2001
2014-11-30 09:11:40.787000,pa-2001-03-20-special-general,2001-03-20 00:00:00,2001-03-20 00:00:00,general,certified,True,State Senate,40,"STEFANICK, JAMES K.",,,,,CFA,Butler,ocd-division/country:us/state:pa/county:butler,67,,,,,2001
